apple_id,apple_title,apple_size,apple_price,apple_reviews,apple_rating,apple_pegi,apple_genre,normed_apple_rating,z_score_apple,log_apple_reviews
442522082,Modern Combat 3: Fallen Nation,1886.44921875,6.99,23766,4.5,Mature 17+,Games,0.9,0.6380432665798778,4.375956092787936
442705759,Toca Store,66.068359375,2.99,1595,4.0,Everyone,Education,0.8,-0.08398744916625872,3.2027606873931997
442839435,NBC – Watch Now and Stream Full TV Episodes,128.9873046875,0.0,55950,4.0,Teen,Entertainment,0.8,-0.08398744916625872,4.747800090864368
443321291,CCW – Concealed Carry 50 State Guide,21.2333984375,1.99,644,5.0,Teen,Books & Reference,1.0,1.3600739823260142,2.808885867359812
443354861,"Camera360 - Selfie Filter Camera, Photo Editor",153.693359375,0.0,16729,4.5,Teen,Social Networking,0.9,0.6380432665798778,4.223469981161919
443369807,Hotspot Shield Free VPN Proxy & Wi-Fi Privacy,69.119140625,0.0,32499,4.5,Everyone,Business,0.9,0.6380432665798778,4.511869997866151
443637419,Racing Penguin Free - Top Flying and Diving Game,76.158203125,0.0,141224,4.5,Everyone,Games,0.9,0.6380432665798778,5.149908508201995
443646748,"Fitness Buddy+ Gym Workout Exercise, Home Trainer",214.267578125,2.99,10386,4.5,Everyone,Health & Fitness,0.9,0.6380432665798778,4.016448318259037
443904275,LINE,202.3779296875,0.0,11437,3.5,Everyone,Social Networking,0.7,-0.8060181649123952,4.0583121211083855
443926246,驴妈妈旅游-订景点门票机票火车票特价酒店,138.6337890625,0.0,30,5.0,Everyone,Auto & Vehicles,1.0,1.3600739823260142,1.4771212547196624
443932954,Calculator for iPad Free.,46.23828125,0.0,4021,4.5,Everyone,Utilities,0.9,0.6380432665798778,3.604334073102911
444062672,NOAA Hurricane Center HD,7.71875,1.99,43,3.5,Everyone,Others,0.7,-0.8060181649123952,1.6334684555795864
444553118,Jesus Calling Devotional by Sarah Young,119.9443359375,9.99,1685,2.5,Everyone,Books & Reference,0.5,-2.2500795964046683,3.2265999052073573
444553167,ADP Mobile Solutions,51.3125,0.0,8324,4.0,Everyone,Business,0.8,-0.08398744916625872,3.920332071539589
444745181,Daily Audio Bible App,12.6669921875,0.99,796,5.0,Everyone,Lifestyle,1.0,1.3600739823260142,2.900913067737669
444844790,Scribblenauts Remix,199.7490234375,0.99,86127,4.5,Everyone 10+,Games,0.9,0.6380432665798778,4.935139320011516
444934666,QQ,208.7939453125,0.0,9109,3.0,Teen,Social Networking,0.6,-1.5280488806585317,3.959470702075107
444947784,Talking Tom & Ben News for iPad,52.69140625,0.0,20988,4.0,Everyone,Entertainment,0.8,-0.08398744916625872,4.3219710555263005
445338486,LOVOO - Dating Chat,81.109375,0.0,1985,4.5,Mature 17+,Social Networking,0.9,0.6380432665798778,3.2977605110991335
445375097,爱奇艺PPS -《欢乐颂2》电视剧热播,214.2119140625,0.0,14844,4.0,Mature 17+,Entertainment,0.8,-0.08398744916625872,4.171550945676745
445573854,当当-正品秒杀，首单立减5元,124.32421875,0.0,65,3.0,Everyone,Lifestyle,0.6,-1.5280488806585317,1.8129133566428552
445791750,Phoenix HD,88.4189453125,0.0,13106,4.5,Everyone 10+,Games,0.9,0.6380432665798778,4.11747016362012
445850671,Zaim,112.65625,0.0,44,4.0,Everyone,Business,0.8,-0.08398744916625872,1.6434526764861872
445996226,MailShot Pro- Group Email Done Right!,8.73828125,3.99,425,4.5,Everyone,Business,0.9,0.6380432665798778,2.6283889300503116
446207961,Human Anatomy Atlas – 3D Anatomical Model of the Human Body,1251.2890625,24.99,1298,4.5,Teen,Health & Fitness,0.9,0.6380432665798778,3.11327469246435
446324234,欢乐斗地主•腾讯,204.5390625,0.0,403,3.5,Mature 17+,Games,0.7,-0.8060181649123952,2.605305046141109
446408493,Virtual Villagers 5: New Believers,34.619972229003906,0.99,309,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,2.4899584794248346
446760220,FINAL FANTASY TACTICS: THE WAR OF THE LIONS,483.9978427886963,13.99,5180,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.714329759745233
447149103,Reckless Getaway,117.9169921875,0.99,18259,4.5,Teen,Games,0.9,0.6380432665798778,4.261476988621374
447188370,Snapchat,193.6328125,0.0,323905,2.5,Teen,Social Networking,0.5,-2.2500795964046683,5.51041765210295
447313708,途牛旅游-订机票酒店，查旅行景点门票,153.734375,0.0,51,4.5,Mature 17+,Auto & Vehicles,0.9,0.6380432665798778,1.7075701760979363
447444215,"PDF Converter - Convert Documents, Photos to PDF",52.6015625,4.99,1294,4.5,Everyone,Business,0.9,0.6380432665798778,3.111934276332681
447574907,Auto Palmistry,49.2861328125,0.0,5,3.0,Everyone,Entertainment,0.6,-1.5280488806585317,0.6989700043360187
447610616,Muffin Knight,204.734375,0.99,9302,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.9685763351754972
447689011,Infinity Blade II,1282.12109375,0.99,153588,4.5,Teen,Games,0.9,0.6380432665798778,5.1863572851136635
447752317,Quick Scan Pro - Barcode Scanner. Deal Finder. Money Saver.,22.9453125,0.99,3837,4.5,Everyone,Business,0.9,0.6380432665798778,3.5839917991983157
447791438,Sprinkle: Water splashing fire fighting fun!,32.44921875,1.99,10509,4.5,Everyone,Games,0.9,0.6380432665798778,4.021561392037355
447983569,Lock Photos & Video.s Vault - Passcode Protect Your Secret Photo Album & Secure Private Picture.s Folders,14.05859375,2.99,4697,4.5,Everyone,Social Networking,0.9,0.6380432665798778,3.6718205601832485
448142450,Truecaller - Spam Identification & Block,80.49609375,0.0,27791,4.5,Everyone,Utilities,0.9,0.6380432665798778,4.443904174221353
448165862,"MOMO陌陌-开启视频社交,用直播分享生活",148.7900390625,0.0,1862,4.0,Mature 17+,Social Networking,0.8,-0.08398744916625872,3.2699796766453235
448474423,Couch to 5K® - Running App and Training Coach,91.0458984375,2.99,3820,4.5,Everyone,Health & Fitness,0.9,0.6380432665798778,3.582063362911708
448639966,Pic Collage - Picture Editor & Photo Collage Maker,104.1513671875,0.0,123433,5.0,Teen,Social Networking,1.0,1.3600739823260142,5.091431284510259
449735650,Where's My Water?,86.64453125,1.99,131656,4.5,Everyone,Games,0.9,0.6380432665798778,5.119440656131139
449945214,United Airlines,134.4130859375,0.0,5748,2.5,Everyone,Auto & Vehicles,0.5,-2.2500795964046683,3.7595167594621874
450123799,Dictionary.com Premium Dictionary & Thesaurus for iPad,155.1171875,4.99,4922,4.5,Everyone,Books & Reference,0.9,0.6380432665798778,3.6921416093667836
450542233,Cut the Rope: Experiments,118.763671875,0.99,63272,4.5,Everyone,Games,0.9,0.6380432665798778,4.801211562533051
450555662,The Singing Machine Mobile Karaoke App,31.251953125,0.0,130,2.5,Teen,Entertainment,0.5,-2.2500795964046683,2.1139433523068365
450722833,ibis Paint X - speed painting,39.08203125,0.0,1933,4.5,Teen,Entertainment,0.9,0.6380432665798778,3.2862318540285527
450987651,VIBO RealMassager,3.82421875,0.0,6,3.0,Everyone,Health & Fitness,0.6,-1.5280488806585317,0.7781512503836435
451113455,Peggle Classic HD,171.26171875,0.99,3912,4.5,Everyone,Games,0.9,0.6380432665798778,3.5923988461155636
451287325,Monkey Math School Sunshine,224.845703125,1.99,1092,4.0,Everyone,Games,0.8,-0.08398744916625872,3.038222638368718
451584035,Conservative Talk Radio,12.5703125,2.99,2436,4.5,Everyone 10+,News,0.9,0.6380432665798778,3.3866772839608377
451901829,Azuki Wave,20.2783203125,1.99,14,4.0,Everyone,Entertainment,0.8,-0.08398744916625872,1.1461280356782377
452176796,蘑菇街-网红直播搭配的购物特卖平台,137.9599609375,0.0,558,5.0,Mature 17+,Lifestyle,1.0,1.3600739823260142,2.746634198937578
452186370,百度地图-智能的手机导航，公交地铁出行必备,203.6923828125,0.0,1014,4.0,Mature 17+,Auto & Vehicles,0.8,-0.08398744916625872,3.006037954997317
452830319,"Smilebox Moments - Collages, Stickers, Filters, Frames & Animations",24.43359375,0.99,4510,4.5,Everyone,Social Networking,0.9,0.6380432665798778,3.6541765418779604
453051448,Gangstar Rio: City of Saints,1735.875,6.99,14724,4.5,Mature 17+,Games,0.9,0.6380432665798778,4.168025808774629
453174055,去哪儿旅行HD-总有你要的低价,2.5810546875,0.0,85,3.5,Everyone,Auto & Vehicles,0.7,-0.8060181649123952,1.9294189257142926
453480684,咕咚-你的跑步骑行运动社区,134.7861328125,0.0,160,4.5,Mature 17+,Health & Fitness,0.9,0.6380432665798778,2.2041199826559246
453546382,Photon Flash Player for iPhone - Flash Video & Games plus Private Web Browser,34.0302734375,3.99,4676,4.0,Mature 17+,Utilities,0.8,-0.08398744916625872,3.669874502489802
453571750,Knots 3D,71.5517578125,1.99,3196,5.0,Everyone,Books & Reference,1.0,1.3600739823260142,3.5046067706419537
453691481,飞猪,141.9912109375,0.0,154,4.0,Mature 17+,Auto & Vehicles,0.8,-0.08398744916625872,2.187520720836463
453718989,QQ HD,112.771484375,0.0,5058,3.5,Everyone,Social Networking,0.7,-0.8060181649123952,3.703978825008386
453809428,Bon Appetit,20.64453125,0.0,750,3.5,Everyone,Food & Drink,0.7,-0.8060181649123952,2.8750612633916997
454021277,Skins Pro Creator for Minecraft,24.5478515625,1.99,7943,4.5,Everyone,Utilities,0.9,0.6380432665798778,3.8999845625493905
454086751,Flick Home Run !,25.9365234375,0.99,98851,4.5,Everyone,Games,0.9,0.6380432665798778,4.994981067097189
454136236,STEINS;GATE,1479.5419921875,24.99,16,4.0,Teen,Games,0.8,-0.08398744916625872,1.2041199826559246
454316134,Sonic CD,188.166015625,0.0,16358,4.0,Everyone,Games,0.8,-0.08398744916625872,4.2137302038548405
454638411,Messenger,262.9560546875,0.0,351466,3.0,Everyone,Social Networking,0.6,-1.5280488806585317,5.545883318753918
454781476,Zombieville USA 2,167.6376953125,0.99,79683,4.5,Teen,Games,0.9,0.6380432665798778,4.901365676556695
454802329,F18 Carrier Landing,160.7490234375,5.99,4656,4.5,Everyone,Games,0.9,0.6380432665798778,3.6680129716418315
454958810,Flick Champions HD,111.826171875,1.99,7289,4.5,Everyone,Games,0.9,0.6380432665798778,3.862667950228588
454988262,Programme TV Télé Loisirs,77.3271484375,0.0,23,3.5,Teen,Entertainment,0.7,-0.8060181649123952,1.3617278360175928
455256615,White Tiles 2 : Piano Master ( Don't Hit The White Tiles 4 ) - Free Music Game,30.115234375,0.0,60,4.0,Everyone,Games,0.8,-0.08398744916625872,1.7781512503836434
455612214,Flashlight ◎,36.208984375,0.0,24744,4.5,Everyone,Business,0.9,0.6380432665798778,4.393469906995122
455650341,Real Steel,923.5234375,0.99,24880,4.5,Everyone 10+,Games,0.9,0.6380432665798778,4.395850376018781
455826958,Pinball Arcade Plus,106.6923828125,0.99,3716,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,3.5700757053216043
456229650,QQ游戏大厅HD,19.227109909057617,0.0,338,3.5,Everyone,Entertainment,0.7,-0.8060181649123952,2.5289167002776547
456355158,Doodle Jump FREE - BE WARNED: Insanely addictive,60.7265625,0.0,28153,4.0,Everyone,Games,0.8,-0.08398744916625872,4.449524680325029
456726080,Pearson eText for Schools,20.1064453125,0.0,609,2.5,Everyone,Education,0.5,-2.2500795964046683,2.784617292632875
457446957,Jetpack Joyride,103.7724609375,0.0,405647,4.5,Everyone 10+,Games,0.9,0.6380432665798778,5.608148268460639
457517348,FotoRus -Camera & Photo Editor & Pic Collage Maker,113.96484375,0.0,32558,5.0,Everyone,Social Networking,1.0,1.3600739823260142,4.512657718832597
457561360,Catholic Bible,98.67578125,1.99,999,4.5,Everyone,Books & Reference,0.9,0.6380432665798778,2.9995654882259823
457687954,Doodle Jump HD,156.6279296875,2.99,8580,4.5,Everyone,Games,0.9,0.6380432665798778,3.9334872878487053
457876088,ASOS,134.9482421875,0.0,9725,5.0,Everyone,Lifestyle,1.0,1.3600739823260142,3.987889609997745
458225159,"NOAA Hi-Def Radar Pro -  Storm Warnings, Hurricane Tracker & Weather Forecast",26.2265625,1.99,15809,5.0,Everyone,Others,1.0,1.3600739823260142,4.198904399456731
458272450,eHarmony™ Dating App - Meet Singles,97.6689453125,0.0,11124,2.5,Mature 17+,Social Networking,0.5,-2.2500795964046683,4.046260980192121
458318329,腾讯视频-欢乐颂2全网首播,107.1337890625,0.0,613,4.0,Mature 17+,Entertainment,0.8,-0.08398744916625872,2.787460474518415
458535809,Calculator ∞,76.623046875,2.99,1138,4.5,Everyone,Education,0.9,0.6380432665798778,3.056142262059052
458587755,搜狐视频-欢乐颂2 全网首播,104.3564453125,0.0,774,4.5,Mature 17+,Entertainment,0.9,0.6380432665798778,2.888740960682892
458813562,"Abby Monkey® Basic Skills: Preschool and Kindergarten Kids Educational Early Learning Adventure Games.▫ TeachMe Counting, Colors, Alphabet, Math, Numbers, Shapes Sorting, Patterns, Puzzles, Learn to Read Letters for Toddler Children",68.44140625,2.99,358,3.5,Everyone,Games,0.7,-0.8060181649123952,2.553883026643874
459023164,唯品会 HD 全球精选，正品特卖,101.486328125,0.0,68,4.0,Mature 17+,Lifestyle,0.8,-0.08398744916625872,1.8325089127062362
459035295,Top Eleven 2017 - Be a Soccer Manager,137.724609375,0.0,14104,4.5,Everyone,Games,0.9,0.6380432665798778,4.149342299291265
459189186,Machinarium,246.7529296875,4.99,7919,4.5,Teen,Games,0.9,0.6380432665798778,3.8986703429655294
459313476,Tenuto,12.45703125,3.99,562,5.0,Everyone,Entertainment,1.0,1.3600739823260142,2.7497363155690606
459660048,STREET FIGHTER II COLLECTION,187.19844245910645,3.99,242,4.0,Teen,Games,0.8,-0.08398744916625872,2.383815365980431
460177396,Twitch,76.2783203125,0.0,109549,4.5,Teen,Entertainment,0.9,0.6380432665798778,5.039608417529183
460494135,Watch TNT,131.61328125,0.0,6856,2.0,Mature 17+,Entertainment,0.4,-2.9721103121508046,3.8360708089151414
460712294,Kids Doodle - Movie Kids Color & Draw,20.73828125,0.0,8025,4.5,Everyone,Games,0.9,0.6380432665798778,3.9044450410769094
461123279,Written Legends: Nightmare at Sea HD (Full),236.80406284332275,4.99,234,4.5,Everyone 10+,Games,0.9,0.6380432665798778,2.3692158574101425
461218759,"Drum Beats+ (Rhythm Metronome, Loops & Grooves Machine)",368.03125,3.99,879,4.5,Everyone,Entertainment,0.9,0.6380432665798778,2.9439888750737717
461390784,Real Fishing 3D,175.77734375,1.99,880,3.5,Everyone,Games,0.7,-0.8060181649123952,2.9444826721501682
461504587,Trello,134.4150390625,0.0,2793,4.5,Everyone,Business,0.9,0.6380432665798778,3.446070935701005
461703208,高德地图（精准专业的手机地图）,158.333984375,0.0,1040,4.5,Everyone,Auto & Vehicles,0.9,0.6380432665798778,3.0170333392987803
462125072,广东移动手机营业厅-话费流量一手掌握，专属优惠定期发放,29.0908203125,0.0,33,3.5,Mature 17+,Utilities,0.7,-0.8060181649123952,1.5185139398778873
462134755,Puppet Pals HD Director's Pass,98.451171875,3.99,54,4.0,Everyone,Education,0.8,-0.08398744916625872,1.7323937598229684
462155908,Fisheye Lens - Retro Style Fisheye Camera,7.31640625,1.99,2485,4.5,Everyone,Social Networking,0.9,0.6380432665798778,3.3953263930693507
462397814,Waking Mars,321.5576171875,4.99,2101,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.322426052405952
462638897,Fitbit,126.755859375,0.0,90496,4.0,Everyone,Health & Fitness,0.8,-0.08398744916625872,4.956629383444767
462780547,Watch TBS,104.34765625,0.0,4050,2.0,Teen,Entertainment,0.4,-2.9721103121508046,3.6074550232146683
463142843,twinkle,16.796875,2.99,5,4.0,Mature 17+,Entertainment,0.8,-0.08398744916625872,0.6989700043360187
463240522,HISTORY Here,21.97265625,0.0,685,4.0,Everyone,Auto & Vehicles,0.8,-0.08398744916625872,2.8356905714924254
463422433,Meitu HD,102.5439453125,0.0,2150,4.5,Everyone,Social Networking,0.9,0.6380432665798778,3.332438459915605
463431091,Railway Route Search,44.775390625,0.0,5,3.0,Everyone,Auto & Vehicles,0.6,-1.5280488806585317,0.6989700043360187
463630399,PINK Nation,82.451171875,0.0,49816,4.5,Teen,Lifestyle,0.9,0.6380432665798778,4.697368852713343
463869460,Ricky Carmichael's Motocross Matchup Pro,162.177734375,0.99,4498,4.0,Everyone,Games,0.8,-0.08398744916625872,3.6530194510996132
464235764,"Phonics Island • Early Reading, Spelling & Tracing Montessori Preschool and Kindergarten Kids Learning Adventure Games by Abby Monkey® Alphabet and Letter Sounds Reader",58.58203125,2.99,199,3.5,Everyone,Education,0.7,-0.8060181649123952,2.2988530764097064
464309202,LotteryHUB,45.490234375,0.0,2417,3.0,Teen,News,0.6,-1.5280488806585317,3.3832766504076504
464352883,Infinite Campus Mobile Portal,27.0185546875,0.0,2286,2.5,Everyone,Education,0.5,-2.2500795964046683,3.3590762260592624
464660903,"Perfect Image - Pic Collage Maker, Add Text to Photo, Cool Picture Editor",73.8056640625,0.0,1646,4.5,Everyone,Social Networking,0.9,0.6380432665798778,3.2164298308762507
465092669,NHL,152.70703125,0.0,15554,3.5,Everyone,Health & Fitness,0.7,-0.8060181649123952,4.191842094619105
465173198,Cronometer,16.4443359375,2.99,210,3.0,Everyone,Health & Fitness,0.6,-1.5280488806585317,2.322219294733919
465694275,Zen Pinball,65.326171875,0.0,6534,4.5,Everyone 10+,Games,0.9,0.6380432665798778,3.8151791301394185
466252999,Green Kitchen – healthy vegetarian recipes,388.7490234375,3.99,311,4.5,Everyone,Food & Drink,0.9,0.6380432665798778,2.492760389026837
466710109,HB2 PLUS,54.185546875,0.99,54073,5.0,Everyone,Games,1.0,1.3600739823260142,4.732980465142532
466965151,The Sims™ FreePlay,663.37890625,0.0,446880,4.5,Teen,Games,0.9,0.6380432665798778,5.6501909183569285
467067151,"百度糯米-电影,美食团购",122.0517578125,0.0,383,4.5,Mature 17+,Lifestyle,0.9,0.6380432665798778,2.5831987739686224
467329677,Mathway - Math Problem Solver,89.8935546875,0.0,1854,3.5,Everyone,Education,0.7,-0.8060181649123952,3.268109729808478
467703220,Elmo Calls,83.5244140625,1.99,1915,4.0,Everyone,Games,0.8,-0.08398744916625872,3.282168778304641
467738064,"AEO|Aerie: Jeans, Dresses, Swimsuits & Bralettes",61.05859375,0.0,6408,4.0,Everyone,Lifestyle,0.8,-0.08398744916625872,3.8067225030761813
467923185,Loopy HD,25.1767578125,3.99,561,4.0,Everyone,Entertainment,0.8,-0.08398744916625872,2.748962861256161
467953363,Best Hunting Times,6.2978515625,2.99,123,4.0,Everyone,Others,0.8,-0.08398744916625872,2.0899051114393976
468090416,SamCard Pro-card reader&business card scanner&ocr,20.140625,5.99,875,4.5,Everyone,Business,0.9,0.6380432665798778,2.9420080530223127
468401854,Daily Classifieds for iPhone,88.90234375,0.99,7973,4.0,Mature 17+,News,0.8,-0.08398744916625872,3.9016217640933566
468429333,Runtastic Road Bike GPS Cycling Route Tracker PRO,55.109375,4.99,3800,4.5,Everyone,Health & Fitness,0.9,0.6380432665798778,3.57978359661681
468564994,Tasty Planet: Back for Seconds,29.6015625,2.99,264,4.5,Everyone 10+,Games,0.9,0.6380432665798778,2.421603926869831
468566852,Tasty Planet: Back for Seconds HD,28.14453125,4.99,135,4.5,Everyone 10+,Games,0.9,0.6380432665798778,2.130333768495006
468674094,Scanner911 HD Police Radio Pro,4.1474103927612305,3.99,204,4.0,Teen,News,0.8,-0.08398744916625872,2.3096301674258983
468996152,OfferUp - Buy. Sell. Simple.,69.75,0.0,57348,4.5,Everyone,Lifestyle,0.9,0.6380432665798778,4.758518276568418
469024771,随手记专业版 for  iPad,31.4677734375,0.99,240,4.5,Everyone,Business,0.9,0.6380432665798778,2.380211241711606
469284907,HP All-in-One Printer Remote,57.837890625,0.0,9819,4.5,Everyone,Business,0.9,0.6380432665798778,3.9920672600276665
469337564,"Adobe Acrobat Reader: View, Create, & Convert PDFs",77.2548828125,0.0,20069,4.0,Everyone,Business,0.8,-0.08398744916625872,4.302525732960741
469338840,飞常准Pro-全球航班查询机票酒店预订,89.6962890625,0.99,132,4.0,Mature 17+,Auto & Vehicles,0.8,-0.08398744916625872,2.1205739312058496
469343097,MEGA MAN X,86.1875,4.99,3099,4.5,Everyone,Games,0.9,0.6380432665798778,3.491221576239283
469369175,CSR Racing,500.4912109375,0.0,677247,4.5,Everyone,Games,0.9,0.6380432665798778,5.830747089915865
469610082,Riptide GP,39.3359375,0.99,3883,4.0,Everyone,Games,0.8,-0.08398744916625872,3.5891673905460473
469622080,Math Practice - Integers,2.478515625,0.99,11,4.0,Everyone,Education,0.8,-0.08398744916625872,1.041392685158225
469863705,Khan Academy: you can learn anything,155.1689453125,0.0,5459,4.0,Everyone,Education,0.8,-0.08398744916625872,3.737113094305961
469960709,Bejeweled Blitz,87.3486328125,0.0,221002,4.0,Everyone,Games,0.8,-0.08398744916625872,5.344396203934131
469964520,Lloyds Bank Mobile Banking,99.2041015625,0.0,17,4.5,Everyone,Business,0.9,0.6380432665798778,1.2304489213782739
470412139,Sleepy Hollow: Mystery Legends HD (Full),358.53292083740234,4.99,168,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,2.2253092817258624
470412147,Poshmark: Buy & Sell Fashion,55.5986328125,0.0,18035,4.5,Everyone,Lifestyle,0.9,0.6380432665798778,4.2561161466543815
470578793,Secret Calculator Pro - Hide photos & videos,13.9033203125,1.99,2504,4.5,Everyone,Social Networking,0.9,0.6380432665798778,3.3986343245383916
471063940,Call of Duty: Black Ops Zombies,839.48828125,6.99,116601,4.5,Mature 17+,Games,0.9,0.6380432665798778,5.0667022750595265
471341991,Infinite Flight - Flight Simulator,108.9072265625,4.99,7100,4.5,Everyone,Games,0.9,0.6380432665798778,3.8512583487190746
471347413,YouNow: Live Stream Video Chat,87.37109375,0.0,12079,3.5,Teen,Social Networking,0.7,-0.8060181649123952,4.082030981267011
471394851,Bandsintown Concerts,77.1748046875,0.0,30845,4.5,Everyone,Entertainment,0.9,0.6380432665798778,4.489184774579997
471458190,Reiner Knizia's Tigris & Euphrates,52.31125259399414,4.99,1777,4.5,Everyone,Games,0.9,0.6380432665798778,3.249687427805301
472006138,Coach's Eye - Video Analysis,77.671875,4.99,2676,4.5,Everyone,Health & Fitness,0.9,0.6380432665798778,3.427486109095785
472014516,"Kohl's App: Scan, Shop, Pay and Save!",94.2900390625,0.0,7174,4.0,Everyone,Lifestyle,0.8,-0.08398744916625872,3.8557613723399475
472374716,Mystic Diary: Haunted Island HD (Full),108.03118991851807,4.99,76,4.0,Everyone 10+,Games,0.8,-0.08398744916625872,1.8808135922807911
472642407,Trial Xtreme 2,151.078125,2.99,2254,4.5,Everyone,Games,0.9,0.6380432665798778,3.3529539117100877
472896868,Infect Them All : Vampires,50.10546875,0.99,826,5.0,Teen,Games,1.0,1.3600739823260142,2.916980047320382
472937654,Puffin Web Browser,63.521484375,0.0,11677,4.0,Mature 17+,Utilities,0.8,-0.08398744916625872,4.067331280208168
473219519,Royal Trouble: Hidden Adventures HD (Full),272.734375,6.99,1690,4.5,Everyone,Games,0.9,0.6380432665798778,3.2278867046136734
473225145,QQ邮箱,105.13671875,0.0,281,3.5,Everyone,Utilities,0.7,-0.8060181649123952,2.4487063199050794
473596157,Haunted Halloween Escape,14.764176368713379,0.0,11945,4.5,Teen,Games,0.9,0.6380432665798778,4.077186154085896
473917761,Sleep application,34.8310546875,0.99,21,4.5,Everyone,Health & Fitness,0.9,0.6380432665798778,1.322219294733919
474011277,Jurassic Park: The Game 1 HD,485.44140625,2.99,1483,4.0,Teen,Games,0.8,-0.08398744916625872,3.171141151028382
474121500,planetarian - Dream of Little Star -,169.328125,3.99,78,5.0,Teen,Books & Reference,1.0,1.3600739823260142,1.8920946026904801
474205928,The Price is Right™ Decades,296.24348068237305,0.99,7693,4.0,Everyone,Games,0.8,-0.08398744916625872,3.886095732437747
474207297,Kids A-Z,96.0341796875,0.0,2887,3.5,Everyone,Education,0.7,-0.8060181649123952,3.46044678388072
474679690,BTN2Go,128.474609375,0.0,1628,2.0,Everyone,Health & Fitness,0.4,-2.9721103121508046,3.211654400553182
474764934,N.O.V.A. 3 - Near Orbit Vanguard Alliance,1893.00390625,6.99,13503,4.5,Mature 17+,Games,0.9,0.6380432665798778,4.130430267658141
474807486,FEMA,7.7705078125,0.0,128,3.0,Everyone,Others,0.6,-1.5280488806585317,2.107209969647868
475249619,"My Macros+ Diet, Weight and Calorie Tracker",72.0791015625,2.99,2334,4.5,Everyone,Health & Fitness,0.9,0.6380432665798778,3.368100851709351
475772902,Night Sky,568.8662109375,0.0,12122,4.5,Everyone,Books & Reference,0.9,0.6380432665798778,4.083574279673991
475820434,Notion,212.986328125,14.99,929,4.0,Everyone,Entertainment,0.8,-0.08398744916625872,2.9680157139936414
475966832,同程旅游-中国汽车票自助周边游海外跟团订票,153.4462890625,0.0,57,4.0,Everyone,Auto & Vehicles,0.8,-0.08398744916625872,1.7558748556724912
475976577,Perfect365 - Custom makeup designs and beauty tips,136.412109375,0.0,19540,4.5,Everyone,Lifestyle,0.9,0.6380432665798778,4.290924559382754
476312888,"Photo Lab PRO HD: frames for pictures, face sketch",96.43359375,4.99,10754,4.5,Teen,Social Networking,0.9,0.6380432665798778,4.0315700321411
476467441,Midway Arcade,115.22265625,0.99,7639,4.0,Teen,Games,0.8,-0.08398744916625872,3.8830365100276794
476508724,A Charlie Brown Christmas + iMessage Sticker Pack!,116.228515625,5.99,6420,4.5,Everyone,Books & Reference,0.9,0.6380432665798778,3.8075350280688527
476553281,Toca Kitchen,58.9755859375,2.99,3686,4.0,Everyone,Education,0.8,-0.08398744916625872,3.5665553308830544
476555713,Alarm Clock HD Free - Digital Alarm Clock Display,78.7060546875,0.0,54496,4.5,Everyone,Utilities,0.9,0.6380432665798778,4.736364626282507
477091899,Cougar Dating & Life Style App for Mature Women,104.3779296875,0.0,213,4.5,Mature 17+,Social Networking,0.9,0.6380432665798778,2.3283796034387376
477120941,iDoceo - teacher's assistant gradebook and planner,107.3525390625,11.99,768,4.5,Everyone,Education,0.9,0.6380432665798778,2.8853612200315117
477128284,"Etsy: Shop Handmade, Vintage & Creative Goods",115.3203125,0.0,30434,4.5,Everyone,Lifestyle,0.9,0.6380432665798778,4.483359036280686
477537958,Microsoft OneDrive – File & photo cloud storage,198.037109375,0.0,12797,4.0,Everyone,Business,0.8,-0.08398744916625872,4.107108169948554
477618130,Socrative Student,0.8447265625,0.0,581,3.0,Everyone,Education,0.6,-1.5280488806585317,2.76417613239033
477707236,Bubble Mags,19.91796875,0.99,49,4.5,Everyone,Games,0.9,0.6380432665798778,1.6901960800285134
477891975,Train Drive ATS,119.0087890625,3.99,233,4.5,Everyone,Games,0.9,0.6380432665798778,2.3673559210260184
477927812,百度贴吧-全球最大兴趣交友社区,118.2470703125,0.0,2860,4.0,Mature 17+,Social Networking,0.8,-0.08398744916625872,3.4563660331290427
478126577,Merriam-Webster Dictionary & Thesaurus,141.5810546875,4.99,2843,4.5,Everyone,Books & Reference,0.9,0.6380432665798778,3.453776859690442
478396998,NCAA Sports,37.2109375,0.0,636,2.0,Everyone,Health & Fitness,0.4,-2.9721103121508046,2.803457115648414
478523928,Rebuild,60.2734375,2.99,4095,4.5,Teen,Games,0.9,0.6380432665798778,3.612253906096437
478618165,"Chefkoch - Rezepte, Kochen, Backen & Kochbuch",33.046875,0.0,20,4.0,Teen,Food & Drink,0.8,-0.08398744916625872,1.301029995663981
478643661,Handy Art Reference Tool,134.5458984375,1.99,250,4.5,Everyone,Education,0.9,0.6380432665798778,2.397940008672037
478862935,Runtastic Mountain Bike Ride & Route Tracker PRO,55.3828125,4.99,1520,4.5,Everyone,Health & Fitness,0.9,0.6380432665798778,3.181843587944772
479067148,The Moron Test 2,16.428723335266113,0.99,1801,4.0,Everyone,Entertainment,0.8,-0.08398744916625872,3.255513712819533
